Transaction_ID,Date,Customer_ID,Transaction_Amount,Category,Payment_Method,Merchant,Is_Fraud
T005689,2023-08-26 00:00:00,2838,296.29,Dining,Online,Amazon,0
T005690,2023-08-26 01:00:00,2987,316.67,Entertainment,Debit Card,Best Buy,0
T005691,2023-08-26 02:00:00,1843,526.67,Groceries,Cash,Costco,0
T005692,2023-08-26 03:00:00,4109,667.07,Dining,Credit Card,Uber,0
T005693,2023-08-26 04:00:00,2534,387.29,Utilities,Online,Uber,0
T005694,2023-08-26 05:00:00,1419,722.28,Dining,Credit Card,Costco,0
T005695,2023-08-26 06:00:00,3798,342.8,Healthcare,Online,Netflix,0
T005696,2023-08-26 07:00:00,4240,297.38,Entertainment,Credit Card,Netflix,0
T005697,2023-08-26 08:00:00,2988,545.78,Utilities,Credit Card,Walmart,0
T005698,2023-08-26 09:00:00,2932,33.48,Groceries,Cash,Target,0
T005699,2023-08-26 10:00:00,4414,88.99,Groceries,Debit Card,Amazon,0
T005700,2023-08-26 11:00:00,2849,423.79,Healthcare,Credit Card,Uber,0
T005701,2023-08-26 12:00:00,1305,943.48,Dining,Online,Netflix,0
T005702,2023-08-26 13:00:00,4613,724.3,Utilities,Debit Card,Uber,0
T005703,2023-08-26 14:00:00,3749,97.25,Healthcare,Debit Card,Best Buy,0
T005704,2023-08-26 15:00:00,1868,847.85,Utilities,Credit Card,Target,0
T005705,2023-08-26 16:00:00,3584,734.98,Dining,Credit Card,Walmart,0
T005706,2023-08-26 17:00:00,2135,614.84,Dining,Credit Card,Netflix,0
T005707,2023-08-26 18:00:00,2434,822.09,Travel,Debit Card,CVS,0
T005708,2023-08-26 19:00:00,1205,410.07,Travel,Cash,Amazon,0
T005709,2023-08-26 20:00:00,4256,229.29,Dining,Credit Card,Costco,0
T005710,2023-08-26 21:00:00,4453,516.9,Entertainment,Debit Card,Target,0
T005711,2023-08-26 22:00:00,1495,553.35,Healthcare,Debit Card,Walmart,0
T005712,2023-08-26 23:00:00,4450,542.94,Travel,Online,Walmart,0
T005713,2023-08-27 00:00:00,4118,569.42,Dining,Credit Card,Amazon,0
T005714,2023-08-27 01:00:00,2909,949.22,Utilities,Cash,Amazon,0
T005715,2023-08-27 02:00:00,4811,903.22,Healthcare,Online,Netflix,0
T005716,2023-08-27 03:00:00,4622,876.96,Travel,Credit Card,Best Buy,0
T005717,2023-08-27 04:00:00,4599,803.4,Entertainment,Online,Best Buy,0
T005718,2023-08-27 05:00:00,3551,943.99,Healthcare,Credit Card,Costco,0
T005719,2023-08-27 06:00:00,2045,107.51,Healthcare,Online,Costco,0
T005720,2023-08-27 07:00:00,1212,272.47,Groceries,Cash,Netflix,0
T005721,2023-08-27 08:00:00,1309,500.11,Utilities,Online,Amazon,0
T005722,2023-08-27 09:00:00,3708,848.07,Entertainment,Online,Amazon,1
T005723,2023-08-27 10:00:00,2991,510.11,Entertainment,Online,Target,0
T005724,2023-08-27 11:00:00,3800,750.55,Entertainment,Credit Card,Best Buy,0
T005725,2023-08-27 12:00:00,1271,147.57,Utilities,Credit Card,Walmart,0
T005726,2023-08-27 13:00:00,4642,259.89,Entertainment,Cash,Uber,0
T005727,2023-08-27 14:00:00,2822,734.46,Groceries,Online,Uber,0
T005728,2023-08-27 15:00:00,3985,173.09,Travel,Debit Card,Uber,0
T005729,2023-08-27 16:00:00,4273,357.84,Utilities,Online,Netflix,0
T005730,2023-08-27 17:00:00,3079,272.22,Entertainment,Debit Card,Best Buy,0
T005731,2023-08-27 18:00:00,1442,356.36,Dining,Debit Card,Best Buy,0
T005732,2023-08-27 19:00:00,3209,711.24,Travel,Online,Amazon,0
T005733,2023-08-27 20:00:00,3814,374.17,Healthcare,Debit Card,Uber,0
T005734,2023-08-27 21:00:00,1253,559.71,Utilities,Debit Card,Amazon,0
T005735,2023-08-27 22:00:00,1520,108.93,Dining,Online,Best Buy,0
T005736,2023-08-27 23:00:00,1976,806.97,Healthcare,Credit Card,CVS,0
T005737,2023-08-28 00:00:00,4722,376.19,Dining,Online,CVS,0
T005738,2023-08-28 01:00:00,4551,652.05,Entertainment,Cash,Costco,0
T005739,2023-08-28 02:00:00,1009,728.14,Utilities,Debit Card,Best Buy,0
T005740,2023-08-28 03:00:00,3773,217.56,Entertainment,Cash,Uber,0
T005741,2023-08-28 04:00:00,3552,885.83,Healthcare,Debit Card,Netflix,0
T005742,2023-08-28 05:00:00,3832,620.06,Groceries,Credit Card,CVS,0
T005743,2023-08-28 06:00:00,4907,434.44,Dining,Debit Card,Netflix,0
T005744,2023-08-28 07:00:00,2583,190.51,Groceries,Online,Netflix,0
T005745,2023-08-28 08:00:00,3483,942.88,Healthcare,Debit Card,Costco,0
T005746,2023-08-28 09:00:00,2134,757.52,Entertainment,Cash,Costco,0
T005747,2023-08-28 10:00:00,1152,215.94,Travel,Online,Best Buy,0
T005748,2023-08-28 11:00:00,2658,344.33,Dining,Cash,Costco,0
T005749,2023-08-28 12:00:00,3964,811.58,Travel,Credit Card,Amazon,0
T005750,2023-08-28 13:00:00,3916,698.72,Utilities,Cash,Amazon,0
T005751,2023-08-28 14:00:00,4173,768.13,Dining,Cash,Amazon,0
T005752,2023-08-28 15:00:00,3800,446.79,Groceries,Cash,Walmart,0
T005753,2023-08-28 16:00:00,2856,719.31,Travel,Online,Netflix,0
T005754,2023-08-28 17:00:00,2214,392.63,Healthcare,Credit Card,Amazon,0
T005755,2023-08-28 18:00:00,2752,219.15,Utilities,Credit Card,Uber,0
T005756,2023-08-28 19:00:00,3610,636.35,Dining,Credit Card,Amazon,0
T005757,2023-08-28 20:00:00,4875,976.25,Healthcare,Cash,Best Buy,0
T005758,2023-08-28 21:00:00,2104,317.49,Utilities,Online,CVS,0
T005759,2023-08-28 22:00:00,3536,466.36,Groceries,Online,Uber,0
T005760,2023-08-28 23:00:00,1894,677.26,Healthcare,Online,CVS,0
T005761,2023-08-29 00:00:00,2111,546.09,Dining,Cash,Amazon,0
T005762,2023-08-29 01:00:00,4265,844.99,Utilities,Credit Card,Netflix,0
T005763,2023-08-29 02:00:00,1103,764.13,Entertainment,Cash,Amazon,0
T005764,2023-08-29 03:00:00,4854,67.71,Dining,Online,Amazon,0
T005765,2023-08-29 04:00:00,4167,998.44,Dining,Cash,Costco,0
T005766,2023-08-29 05:00:00,4494,754.88,Dining,Debit Card,Best Buy,0
T005767,2023-08-29 06:00:00,2914,865.26,Dining,Credit Card,Best Buy,0
T005768,2023-08-29 07:00:00,4269,654.69,Entertainment,Credit Card,Netflix,0
T005769,2023-08-29 08:00:00,4072,857.72,Healthcare,Online,Best Buy,0
T005770,2023-08-29 09:00:00,2006,121.26,Healthcare,Cash,CVS,0
T005771,2023-08-29 10:00:00,1406,354.26,Healthcare,Online,Uber,1
T005772,2023-08-29 11:00:00,2401,877.66,Groceries,Cash,Uber,0
T005773,2023-08-29 12:00:00,1166,209.64,Entertainment,Debit Card,Walmart,0
T005774,2023-08-29 13:00:00,1508,87.46,Entertainment,Credit Card,CVS,0
T005775,2023-08-29 14:00:00,2661,790.24,Utilities,Credit Card,Best Buy,0
T005776,2023-08-29 15:00:00,3360,837.13,Travel,Cash,Netflix,0
T005777,2023-08-29 16:00:00,4664,171.03,Healthcare,Credit Card,Target,0
T005778,2023-08-29 17:00:00,4489,855.8,Travel,Cash,Walmart,0
T005779,2023-08-29 18:00:00,1762,689.9,Utilities,Online,Amazon,0
T005780,2023-08-29 19:00:00,1680,524.88,Entertainment,Debit Card,Costco,0
T005781,2023-08-29 20:00:00,3524,831.95,Utilities,Cash,CVS,0
T005782,2023-08-29 21:00:00,3120,425.06,Dining,Debit Card,Costco,0
T005783,2023-08-29 22:00:00,2164,202.05,Utilities,Online,Walmart,0
T005784,2023-08-29 23:00:00,1581,292.0,Utilities,Online,Netflix,0
T005785,2023-08-30 00:00:00,1261,510.11,Dining,Online,Uber,0
T005786,2023-08-30 01:00:00,2363,536.02,Travel,Cash,Netflix,0
T005787,2023-08-30 02:00:00,2331,807.53,Dining,Debit Card,Target,0
T005788,2023-08-30 03:00:00,3292,793.44,Groceries,Debit Card,Walmart,0
T005789,2023-08-30 04:00:00,2538,585.55,Utilities,Credit Card,CVS,0
T005790,2023-08-30 05:00:00,4408,782.98,Utilities,Cash,Best Buy,0
T005791,2023-08-30 06:00:00,4646,199.86,Travel,Credit Card,Amazon,0
T005792,2023-08-30 07:00:00,1560,59.56,Entertainment,Credit Card,Best Buy,0
T005793,2023-08-30 08:00:00,2099,874.9,Dining,Cash,Best Buy,0
T005794,2023-08-30 09:00:00,2903,84.8,Entertainment,Credit Card,Netflix,0
T005795,2023-08-30 10:00:00,1174,254.22,Groceries,Credit Card,CVS,0
T005796,2023-08-30 11:00:00,3156,698.37,Dining,Credit Card,Best Buy,0
T005797,2023-08-30 12:00:00,3230,415.35,Groceries,Online,Netflix,0
T005798,2023-08-30 13:00:00,1191,877.55,Groceries,Cash,Best Buy,0
T005799,2023-08-30 14:00:00,1064,305.0,Groceries,Online,CVS,0
T005800,2023-08-30 15:00:00,4920,21.75,Healthcare,Credit Card,Netflix,0
T005801,2023-08-30 16:00:00,4010,307.65,Dining,Credit Card,CVS,0
T005802,2023-08-30 17:00:00,2497,582.29,Dining,Online,Target,0
T005803,2023-08-30 18:00:00,4854,382.18,Healthcare,Credit Card,Best Buy,0
T005804,2023-08-30 19:00:00,4171,539.52,Travel,Cash,Walmart,0
T005805,2023-08-30 20:00:00,2567,877.83,Healthcare,Debit Card,Uber,0
T005806,2023-08-30 21:00:00,3911,913.36,Utilities,Online,Amazon,0
T005807,2023-08-30 22:00:00,2151,273.31,Entertainment,Debit Card,Costco,0
T005808,2023-08-30 23:00:00,4523,467.52,Entertainment,Debit Card,Amazon,0
T005809,2023-08-31 00:00:00,2937,553.65,Groceries,Debit Card,CVS,0
T005810,2023-08-31 01:00:00,1368,949.62,Dining,Online,Netflix,0
T005811,2023-08-31 02:00:00,1850,998.63,Dining,Credit Card,Costco,0
T005812,2023-08-31 03:00:00,1042,243.05,Groceries,Cash,CVS,0
T005813,2023-08-31 04:00:00,2907,729.71,Utilities,Credit Card,Uber,0
T005814,2023-08-31 05:00:00,4490,384.25,Entertainment,Cash,Netflix,0
T005815,2023-08-31 06:00:00,3535,18.03,Healthcare,Credit Card,Uber,0
T005816,2023-08-31 07:00:00,1077,19.16,Travel,Debit Card,Target,0
T005817,2023-08-31 08:00:00,3873,465.96,Utilities,Debit Card,Best Buy,0
T005818,2023-08-31 09:00:00,2824,493.45,Dining,Cash,CVS,0
T005819,2023-08-31 10:00:00,2293,32.34,Groceries,Online,Uber,0
T005820,2023-08-31 11:00:00,1673,690.06,Entertainment,Credit Card,CVS,0
T005821,2023-08-31 12:00:00,1700,301.06,Groceries,Debit Card,Amazon,0
T005822,2023-08-31 13:00:00,1758,564.29,Dining,Cash,Best Buy,0
T005823,2023-08-31 14:00:00,2923,307.91,Groceries,Credit Card,Target,0
T005824,2023-08-31 15:00:00,3775,175.46,Healthcare,Cash,Uber,0
T005825,2023-08-31 16:00:00,4386,413.1,Entertainment,Online,Netflix,1
T005826,2023-08-31 17:00:00,3972,239.95,Groceries,Online,CVS,0
T005827,2023-08-31 18:00:00,4922,539.45,Entertainment,Credit Card,CVS,0
T005828,2023-08-31 19:00:00,1901,206.84,Groceries,Online,Netflix,0
T005829,2023-08-31 20:00:00,3936,513.32,Groceries,Credit Card,CVS,0
T005830,2023-08-31 21:00:00,1992,165.8,Entertainment,Credit Card,Amazon,0
T005831,2023-08-31 22:00:00,2191,674.26,Healthcare,Online,Uber,0
T005832,2023-08-31 23:00:00,3386,756.4,Groceries,Cash,CVS,0
T005833,2023-09-01 00:00:00,3240,119.29,Healthcare,Cash,CVS,0
T005834,2023-09-01 01:00:00,2476,473.12,Utilities,Credit Card,Amazon,0
T005835,2023-09-01 02:00:00,3330,80.16,Travel,Debit Card,CVS,0
T005836,2023-09-01 03:00:00,4407,602.2,Utilities,Credit Card,Netflix,0
T005837,2023-09-01 04:00:00,1389,271.76,Travel,Cash,Best Buy,0
T005838,2023-09-01 05:00:00,1999,532.35,Utilities,Credit Card,Best Buy,0
T005839,2023-09-01 06:00:00,1524,522.29,Travel,Cash,Amazon,0
T005840,2023-09-01 07:00:00,4311,925.11,Groceries,Online,Best Buy,0
T005841,2023-09-01 08:00:00,2855,553.59,Entertainment,Credit Card,Costco,0
T005842,2023-09-01 09:00:00,2506,587.17,Entertainment,Credit Card,Costco,0
T005843,2023-09-01 10:00:00,1658,407.64,Dining,Online,Costco,0
T005844,2023-09-01 11:00:00,3763,949.59,Travel,Online,Target,0
T005845,2023-09-01 12:00:00,4663,779.41,Dining,Debit Card,CVS,0
T005846,2023-09-01 13:00:00,1890,292.55,Healthcare,Online,Target,0
T005847,2023-09-01 14:00:00,4626,845.77,Healthcare,Debit Card,Best Buy,0
T005848,2023-09-01 15:00:00,2481,438.07,Dining,Online,Amazon,0
T005849,2023-09-01 16:00:00,4160,830.38,Travel,Cash,Costco,0
T005850,2023-09-01 17:00:00,4731,824.66,Entertainment,Credit Card,Amazon,0
T005851,2023-09-01 18:00:00,4166,196.98,Travel,Online,Target,0
T005852,2023-09-01 19:00:00,1451,704.13,Healthcare,Cash,Netflix,0
T005853,2023-09-01 20:00:00,3475,297.74,Groceries,Online,Best Buy,0
T005854,2023-09-01 21:00:00,4222,304.52,Dining,Credit Card,Uber,0
T005855,2023-09-01 22:00:00,2537,303.38,Dining,Online,CVS,0
T005856,2023-09-01 23:00:00,4447,728.31,Healthcare,Online,Uber,0
T005857,2023-09-02 00:00:00,4093,237.53,Travel,Credit Card,Best Buy,0
T005858,2023-09-02 01:00:00,1882,10.9,Dining,Online,Costco,0
T005859,2023-09-02 02:00:00,1312,718.08,Entertainment,Credit Card,Netflix,0
T005860,2023-09-02 03:00:00,1839,179.47,Dining,Debit Card,Best Buy,0
T005861,2023-09-02 04:00:00,3566,113.44,Travel,Online,Amazon,0
T005862,2023-09-02 05:00:00,4277,245.14,Healthcare,Cash,Walmart,0
T005863,2023-09-02 06:00:00,1374,386.1,Entertainment,Online,Netflix,0
T005864,2023-09-02 07:00:00,1450,481.15,Entertainment,Credit Card,Costco,0
T005865,2023-09-02 08:00:00,4697,54.12,Dining,Credit Card,Uber,1
T005866,2023-09-02 09:00:00,4855,970.87,Travel,Cash,CVS,0
T005867,2023-09-02 10:00:00,4062,718.9,Dining,Cash,Costco,0
T005868,2023-09-02 11:00:00,1594,329.96,Groceries,Credit Card,Costco,0
T005869,2023-09-02 12:00:00,4250,325.51,Healthcare,Debit Card,CVS,0
T005870,2023-09-02 13:00:00,2233,454.06,Groceries,Debit Card,Uber,0
T005871,2023-09-02 14:00:00,1499,629.98,Entertainment,Credit Card,Costco,0
T005872,2023-09-02 15:00:00,1463,154.91,Dining,Debit Card,Amazon,0
T005873,2023-09-02 16:00:00,4911,197.04,Groceries,Cash,Best Buy,0
T005874,2023-09-02 17:00:00,4195,860.84,Utilities,Debit Card,Amazon,0
T005875,2023-09-02 18:00:00,1112,263.69,Groceries,Cash,Best Buy,0
T005876,2023-09-02 19:00:00,2035,386.39,Dining,Online,Walmart,0
T005877,2023-09-02 20:00:00,4197,872.56,Dining,Cash,Costco,0
T005878,2023-09-02 21:00:00,4636,666.52,Healthcare,Online,Walmart,0
T005879,2023-09-02 22:00:00,3378,348.29,Groceries,Cash,Target,0
T005880,2023-09-02 23:00:00,2924,686.86,Dining,Cash,Uber,0
T005881,2023-09-03 00:00:00,4354,29.49,Dining,Debit Card,Best Buy,0
T005882,2023-09-03 01:00:00,1139,738.29,Healthcare,Cash,Amazon,0
T005883,2023-09-03 02:00:00,2424,492.15,Healthcare,Credit Card,Netflix,0
T005884,2023-09-03 03:00:00,3949,815.05,Healthcare,Online,Amazon,1
T005885,2023-09-03 04:00:00,4168,955.09,Healthcare,Online,Costco,0
T005886,2023-09-03 05:00:00,1516,926.53,Utilities,Cash,Amazon,0
T005887,2023-09-03 06:00:00,3616,910.17,Entertainment,Credit Card,Target,0
T005888,2023-09-03 07:00:00,2947,517.05,Dining,Cash,CVS,0
T005889,2023-09-03 08:00:00,3893,366.54,Travel,Cash,Amazon,0
T005890,2023-09-03 09:00:00,4140,470.38,Healthcare,Debit Card,Costco,0
T005891,2023-09-03 10:00:00,3165,693.0,Entertainment,Cash,Walmart,0
T005892,2023-09-03 11:00:00,1887,885.16,Healthcare,Cash,Uber,0
T005893,2023-09-03 12:00:00,4130,214.92,Entertainment,Debit Card,Amazon,0
T005894,2023-09-03 13:00:00,4104,919.01,Travel,Debit Card,Amazon,0
T005895,2023-09-03 14:00:00,2341,817.03,Groceries,Credit Card,Amazon,0
T005896,2023-09-03 15:00:00,1049,979.07,Utilities,Debit Card,Costco,0
T005897,2023-09-03 16:00:00,4951,881.45,Dining,Online,Uber,0
T005898,2023-09-03 17:00:00,4560,287.14,Groceries,Online,CVS,0
T005899,2023-09-03 18:00:00,1018,114.9,Travel,Credit Card,Amazon,0
T005900,2023-09-03 19:00:00,1725,121.12,Utilities,Cash,CVS,0
T005901,2023-09-03 20:00:00,3244,298.31,Utilities,Credit Card,CVS,1
T005902,2023-09-03 21:00:00,4962,618.04,Utilities,Debit Card,Uber,0
T005903,2023-09-03 22:00:00,2473,806.28,Travel,Cash,Uber,0
T005904,2023-09-03 23:00:00,3606,900.26,Healthcare,Credit Card,Target,0
T005905,2023-09-04 00:00:00,4750,627.52,Healthcare,Credit Card,Walmart,0
T005906,2023-09-04 01:00:00,1451,15.57,Healthcare,Online,Amazon,0
T005907,2023-09-04 02:00:00,3336,194.45,Groceries,Credit Card,Amazon,0
T005908,2023-09-04 03:00:00,2164,108.73,Dining,Cash,Amazon,0
T005909,2023-09-04 04:00:00,2107,369.69,Utilities,Credit Card,CVS,0
T005910,2023-09-04 05:00:00,4765,506.34,Utilities,Credit Card,Netflix,0
T005911,2023-09-04 06:00:00,3438,52.96,Groceries,Debit Card,Uber,0
T005912,2023-09-04 07:00:00,4662,354.99,Healthcare,Credit Card,Best Buy,0
T005913,2023-09-04 08:00:00,1214,187.39,Utilities,Cash,Netflix,0
T005914,2023-09-04 09:00:00,2549,650.6,Utilities,Online,Walmart,0
T005915,2023-09-04 10:00:00,3262,469.63,Travel,Online,Costco,0
T005916,2023-09-04 11:00:00,4474,500.36,Entertainment,Online,Amazon,0
T005917,2023-09-04 12:00:00,1127,433.41,Groceries,Online,Best Buy,0
T005918,2023-09-04 13:00:00,2845,956.46,Groceries,Debit Card,Best Buy,0
T005919,2023-09-04 14:00:00,4548,222.59,Healthcare,Cash,Uber,0
T005920,2023-09-04 15:00:00,1759,521.5,Groceries,Debit Card,Best Buy,0
T005921,2023-09-04 16:00:00,3451,738.66,Healthcare,Online,Walmart,0
T005922,2023-09-04 17:00:00,4100,561.28,Travel,Debit Card,Best Buy,0
T005923,2023-09-04 18:00:00,2815,929.73,Travel,Credit Card,Costco,0
T005924,2023-09-04 19:00:00,3385,384.19,Dining,Cash,Amazon,0
T005925,2023-09-04 20:00:00,3878,469.04,Healthcare,Credit Card,Costco,0
T005926,2023-09-04 21:00:00,3761,97.64,Travel,Debit Card,Amazon,0
T005927,2023-09-04 22:00:00,1360,612.91,Healthcare,Credit Card,Target,0
T005928,2023-09-04 23:00:00,1568,295.33,Groceries,Debit Card,CVS,0
T005929,2023-09-05 00:00:00,2415,168.71,Dining,Debit Card,Best Buy,0
T005930,2023-09-05 01:00:00,3265,549.09,Entertainment,Cash,Costco,0
T005931,2023-09-05 02:00:00,2597,536.99,Utilities,Cash,CVS,0
T005932,2023-09-05 03:00:00,2692,85.11,Utilities,Cash,CVS,0
T005933,2023-09-05 04:00:00,1201,701.23,Dining,Online,CVS,0
T005934,2023-09-05 05:00:00,3064,627.53,Healthcare,Cash,CVS,0
T005935,2023-09-05 06:00:00,3369,197.13,Healthcare,Credit Card,CVS,0
T005936,2023-09-05 07:00:00,1517,474.74,Healthcare,Cash,Amazon,1
T005937,2023-09-05 08:00:00,4641,723.12,Entertainment,Cash,Walmart,1
T005938,2023-09-05 09:00:00,2348,534.14,Utilities,Cash,Best Buy,0
T005939,2023-09-05 10:00:00,2435,401.53,Dining,Debit Card,Best Buy,0
T005940,2023-09-05 11:00:00,2341,329.12,Healthcare,Debit Card,Amazon,0
T005941,2023-09-05 12:00:00,1680,614.29,Travel,Cash,Costco,0
T005942,2023-09-05 13:00:00,2988,939.72,Groceries,Debit Card,Amazon,0
T005943,2023-09-05 14:00:00,4153,675.03,Entertainment,Debit Card,Uber,1
T005944,2023-09-05 15:00:00,4545,84.0,Healthcare,Online,Netflix,0
T005945,2023-09-05 16:00:00,2491,466.08,Utilities,Credit Card,CVS,0
T005946,2023-09-05 17:00:00,1424,891.92,Groceries,Debit Card,Walmart,0
T005947,2023-09-05 18:00:00,2968,103.52,Dining,Credit Card,Best Buy,0
T005948,2023-09-05 19:00:00,4802,988.99,Healthcare,Debit Card,Costco,0
T005949,2023-09-05 20:00:00,2712,949.58,Utilities,Cash,Target,0
T005950,2023-09-05 21:00:00,4275,87.49,Groceries,Debit Card,Amazon,0
T005951,2023-09-05 22:00:00,4654,934.08,Travel,Debit Card,Target,0
T005952,2023-09-05 23:00:00,4066,369.5,Entertainment,Credit Card,Best Buy,0
T005953,2023-09-06 00:00:00,3434,846.26,Dining,Cash,Amazon,0
T005954,2023-09-06 01:00:00,1777,424.2,Utilities,Online,Best Buy,0
T005955,2023-09-06 02:00:00,3145,446.45,Travel,Credit Card,Amazon,0
T005956,2023-09-06 03:00:00,4416,637.9,Entertainment,Cash,Costco,0
T005957,2023-09-06 04:00:00,2826,776.73,Entertainment,Cash,Best Buy,0
T005958,2023-09-06 05:00:00,1207,43.45,Travel,Credit Card,Uber,0
T005959,2023-09-06 06:00:00,2537,597.22,Utilities,Debit Card,Target,0
T005960,2023-09-06 07:00:00,2659,194.87,Entertainment,Cash,Walmart,0
T005961,2023-09-06 08:00:00,4863,352.49,Dining,Online,Costco,0
T005962,2023-09-06 09:00:00,3633,354.49,Groceries,Debit Card,Uber,0
T005963,2023-09-06 10:00:00,3213,474.37,Dining,Credit Card,Costco,0
T005964,2023-09-06 11:00:00,1021,340.8,Healthcare,Credit Card,Amazon,0
T005965,2023-09-06 12:00:00,1153,116.29,Entertainment,Credit Card,Target,0
T005966,2023-09-06 13:00:00,2962,154.17,Groceries,Credit Card,Best Buy,0
T005967,2023-09-06 14:00:00,4510,43.1,Travel,Online,Target,0
T005968,2023-09-06 15:00:00,4366,475.55,Groceries,Online,Costco,0
T005969,2023-09-06 16:00:00,1218,954.9,Groceries,Cash,Amazon,0
T005970,2023-09-06 17:00:00,1668,124.52,Groceries,Online,Netflix,0
T005971,2023-09-06 18:00:00,2518,946.8,Entertainment,Credit Card,Target,0
T005972,2023-09-06 19:00:00,3277,736.03,Healthcare,Online,Uber,0
T005973,2023-09-06 20:00:00,3067,641.12,Healthcare,Debit Card,Best Buy,0
T005974,2023-09-06 21:00:00,3600,648.82,Utilities,Debit Card,CVS,0
T005975,2023-09-06 22:00:00,1949,828.46,Healthcare,Cash,Costco,0
T005976,2023-09-06 23:00:00,3195,115.85,Entertainment,Credit Card,Walmart,0
T005977,2023-09-07 00:00:00,4179,509.71,Utilities,Online,Walmart,0
T005978,2023-09-07 01:00:00,1402,700.12,Travel,Cash,Costco,0
T005979,2023-09-07 02:00:00,1595,590.95,Travel,Cash,Netflix,0
T005980,2023-09-07 03:00:00,4554,834.45,Travel,Online,CVS,0
T005981,2023-09-07 04:00:00,3414,81.55,Travel,Cash,Amazon,0
T005982,2023-09-07 05:00:00,4905,693.79,Travel,Credit Card,Target,0
T005983,2023-09-07 06:00:00,2437,538.69,Dining,Online,Target,0
T005984,2023-09-07 07:00:00,4380,385.37,Entertainment,Debit Card,CVS,0
T005985,2023-09-07 08:00:00,3849,346.87,Utilities,Debit Card,Uber,0
T005986,2023-09-07 09:00:00,3965,624.62,Travel,Online,CVS,0
T005987,2023-09-07 10:00:00,4906,892.09,Dining,Cash,Best Buy,0
T005988,2023-09-07 11:00:00,2157,501.21,Healthcare,Cash,Best Buy,0
T005989,2023-09-07 12:00:00,2742,826.48,Dining,Debit Card,Walmart,0
T005990,2023-09-07 13:00:00,2306,408.13,Dining,Debit Card,Amazon,0
T005991,2023-09-07 14:00:00,4849,111.37,Entertainment,Credit Card,Netflix,0
T005992,2023-09-07 15:00:00,1072,70.89,Travel,Cash,Amazon,0
T005993,2023-09-07 16:00:00,1480,60.82,Dining,Credit Card,Uber,0
T005994,2023-09-07 17:00:00,4423,386.35,Dining,Debit Card,CVS,0
T005995,2023-09-07 18:00:00,1559,343.87,Travel,Debit Card,Walmart,0
T005996,2023-09-07 19:00:00,4397,720.76,Entertainment,Debit Card,Walmart,0
T005997,2023-09-07 20:00:00,1744,745.39,Dining,Debit Card,Best Buy,0
T005998,2023-09-07 21:00:00,2466,60.35,Utilities,Credit Card,Target,0
T005999,2023-09-07 22:00:00,1099,228.91,Groceries,Debit Card,Uber,0
T006000,2023-09-07 23:00:00,2082,281.52,Healthcare,Online,Amazon,0
T006001,2023-09-08 00:00:00,3555,552.14,Groceries,Cash,Uber,0
T006002,2023-09-08 01:00:00,3305,153.07,Groceries,Debit Card,Walmart,0
T006003,2023-09-08 02:00:00,1412,142.6,Entertainment,Cash,Best Buy,0
T006004,2023-09-08 03:00:00,4523,944.35,Dining,Debit Card,Best Buy,0
T006005,2023-09-08 04:00:00,2088,806.16,Groceries,Credit Card,Best Buy,0
T006006,2023-09-08 05:00:00,3642,188.85,Groceries,Cash,Uber,0
T006007,2023-09-08 06:00:00,2177,412.5,Healthcare,Credit Card,Target,0
T006008,2023-09-08 07:00:00,3008,362.07,Travel,Debit Card,Walmart,0
T006009,2023-09-08 08:00:00,3313,793.09,Dining,Online,CVS,0
T006010,2023-09-08 09:00:00,1820,515.11,Dining,Online,CVS,0
T006011,2023-09-08 10:00:00,4150,136.57,Healthcare,Online,Best Buy,0
